ciudad,periodoDia,per_rama1,per_secemp,per_condact,per_desempleo,per_empleo,per_estrato,per_fexp,per_grupo1,per_ingpc,per_ingrl,per_nnivins,per_p10a,per_p11,per_p12a,per_p42,per_p422,per_p43,per_p44a,per_p44b,per_p44c,per_p44d,per_p44e,per_p44f,per_p44g,per_p44h,per_p44i,per_p44j,per_p44k,per_p50,per_p51a,per_p51b,per_periodo.1,con_estrato,con_c01,con_c03,con_c07,con_c09,con_c11,con_c13,con_c18,con_c20a,viv_vi02,viv_vi03a,viv_vi03b,viv_vi04a,viv_vi04b,viv_vi05a,viv_vi05b,viv_vi06,viv_vi07,viv_vi07b,viv_vi08,viv_vi09,viv_vi10,viv_vi10a,viv_vi11,viv_vi12,viv_vi13,viv_vi14
170184,20251001.0,1.0,2.0,4.0,,1.0,400.0,265359000000.0,6.0,425.0,50.0,5.0,9.0,,1.0,6.0,3.0,,,,,,,,,,,,,1.0,10.0,,202510.0,1723.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170185,20251001.0,3.0,1.0,1.0,,1.0,550.0,88785366516.0,8.0,582.0,582.0,3.0,4.0,1.0,,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1711.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170186,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170550,20251001.0,14.0,1.0,1.0,,1.0,659.0,96077076257.0,4.0,933.0,2800.0,5.0,8.0,,1.0,5.0,,,,,,,,,,,,,,1.0,40.0,,202510.0,1712.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170551,20251001.0,,,9.0,,,2581.0,14658663898.0,,55.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,202510.0,1711.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
170750,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240250,20251001.0,,,7.0,1.0,,161.0,293753000000.0,,85.0,,3.0,4.0,1.0,,2.0,,,,,,,,,,,,,,,,,202510.0,2411.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
240350,20251001.0,14.0,2.0,2.0,,1.0,274.0,303062000000.0,9.0,200.0,120.0,3.0,4.0,1.0,,6.0,,,,,,,,,,,,,,1.0,30.0,,202510.0,2412.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
240351,20251001.0,8.0,2.0,2.0,,1.0,265.0,713270000000.0,9.0,158.0,160.0,4.0,7.0,,,6.0,,,,,,,,,,,,,,1.0,30.0,,202510.0,2411.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
240352,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240150,20251001.0,17.0,1.0,1.0,,1.0,55.0,8003390000000.0,2.0,160.0,700.0,4.0,6.0,,,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,2413.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
240152,20251001.0,,,9.0,,,178.0,940611000000.0,,120.0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,202510.0,2411.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
240153,20251001.0,16.0,2.0,4.0,,1.0,247.0,418657000000.0,2.0,160.0,100.0,4.0,6.0,,,6.0,,,,,,,,,,,,,,1.0,18.0,,202510.0,2411.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
240154,20251001.0,,,9.0,,,446.0,370810000000.0,,170.0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,202510.0,2411.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
240156,20251001.0,,,9.0,,,278.0,859842000000.0,,300.0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,202510.0,2413.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
230250,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230251,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230252,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230150,20251001.0,7.0,2.0,4.0,,1.0,865.0,311581000000.0,9.0,110.0,230.0,3.0,4.0,1.0,,6.0,,,,,,,,,,,,,,1.0,48.0,,202510.0,2312.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
230151,20251001.0,7.0,2.0,4.0,,1.0,117.0,593087000000.0,9.0,231.0,61.0,3.0,4.0,1.0,,6.0,,,,,,,,,,,,,,1.0,20.0,,202510.0,2323.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,7.0,4.0,3.0,1.0,2.0,5.0
230152,20251001.0,7.0,1.0,4.0,,1.0,1620.0,15788738369.0,5.0,84.0,250.0,3.0,4.0,1.0,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,48.0,,202510.0,2323.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
230153,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230154,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230155,20251001.0,1.0,2.0,4.0,,1.0,225.0,2502461647.0,6.0,225.0,450.0,3.0,4.0,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,32.0,,202510.0,2321.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,6.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,4.0,4.0
210650,20251001.0,,,9.0,,,953.0,2805850152.0,,50.0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,202510.0,2122.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,5.0,6.0,4.0,3.0,3.0,4.0,4.0
210652,20251001.0,9.0,1.0,1.0,,1.0,170.0,763442000000.0,9.0,163.0,640.0,4.0,6.0,,,2.0,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,2123.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
210750,20251001.0,1.0,4.0,4.0,,1.0,80.0,7143160000000.0,6.0,160.0,400.0,4.0,7.0,,,4.0,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,48.0,,202510.0,2122.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
210250,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210252,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210150,20251001.0,1.0,2.0,1.0,,1.0,101.0,40416781557.0,6.0,7000.0,7000.0,5.0,9.0,,2.0,5.0,1.0,,,,,,,,,,,,,1.0,40.0,,202510.0,2113.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
210152,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210153,20251001.0,1.0,2.0,4.0,,1.0,1950.0,4089905793.0,6.0,125.0,250.0,3.0,6.0,,,4.0,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,30.0,,202510.0,2121.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
210155,20251001.0,3.0,2.0,4.0,,1.0,57.0,9184260000000.0,7.0,205.0,200.0,3.0,4.0,1.0,,5.0,,,,,,,,,,,,,,1.0,40.0,,202510.0,2123.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
210156,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210158,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210350,20251001.0,,,9.0,,,2055.0,23986025764.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,202510.0,2121.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0
210351,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210450,20251001.0,3.0,1.0,1.0,,1.0,235.0,225006000000.0,3.0,865.0,1680.0,5.0,8.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,2112.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
210451,20251001.0,1.0,2.0,4.0,,1.0,95.0,1322030000000.0,6.0,145.0,250.0,3.0,4.0,1.0,,4.0,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,40.0,,202510.0,2122.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,2.0,4.0,2.0,6.0,5.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0
210454,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210455,20251001.0,3.0,1.0,1.0,,1.0,100.0,4112572441.0,8.0,248.0,1240.0,4.0,6.0,,,1.0,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,2122.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
180150,20251001.0,3.0,1.0,1.0,,1.0,15.0,654278000000.0,7.0,300.0,1000.0,5.0,8.0,,1.0,5.0,,,,,,,,,,,,,,1.0,50.0,,202510.0,2911.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
180151,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180152,20251001.0,1.0,2.0,4.0,,1.0,88.0,5185070000000.0,6.0,390.0,20.0,3.0,4.0,1.0,,6.0,4.0,,,,,,,,,,,,,1.0,7.0,,202510.0,1812.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
180153,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180155,20251001.0,19.0,1.0,4.0,,1.0,444.0,741470000000.0,5.0,129.0,360.0,4.0,6.0,,,6.0,,,,,,,,,,,,,,1.0,45.0,,202510.0,1813.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
180156,20251001.0,7.0,1.0,1.0,,1.0,40.0,752075000000.0,4.0,904.0,1608.0,5.0,9.0,,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1813.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
180157,20251001.0,3.0,2.0,5.0,,1.0,444.0,906558000000.0,9.0,150.0,,3.0,4.0,1.0,,8.0,,,,,,,,,,,,,,1.0,15.0,,202510.0,1822.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0
180160,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180161,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180163,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180165,20251001.0,,,9.0,,,2447.0,59003573101.0,,100.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,202510.0,1821.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0
180166,20251001.0,1.0,2.0,2.0,,1.0,436.0,17679718822.0,9.0,224.0,174.0,3.0,4.0,2.0,,4.0,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,,202510.0,1821.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0
180167,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180250,20251001.0,16.0,1.0,1.0,,1.0,97.0,555318000000.0,1.0,925.0,1700.0,5.0,10.0,,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1811.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0
180252,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180254,20251001.0,9.0,1.0,4.0,,1.0,473.0,672768000000.0,4.0,209.0,410.0,3.0,4.0,1.0,,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,48.0,10.0,202510.0,1823.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
180350,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180450,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180550,20251001.0,15.0,1.0,1.0,,1.0,247.0,956314000000.0,7.0,234.0,560.0,4.0,6.0,,,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1821.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
180650,20251001.0,1.0,2.0,4.0,,1.0,1090.0,41772094863.0,6.0,320.0,0.0,1.0,1.0,2.0,,6.0,2.0,,,,,,,,,,,,,1.0,7.0,,202510.0,1821.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0
180750,20251001.0,3.0,1.0,3.0,,1.0,325.0,182113000000.0,9.0,440.0,440.0,4.0,6.0,,,2.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,40.0,,202510.0,1812.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
180751,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180753,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180754,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180755,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180756,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180757,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180758,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180850,20251001.0,15.0,1.0,1.0,,1.0,289.0,196978000000.0,3.0,830.0,1130.0,5.0,8.0,,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,56.0,,202510.0,1812.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
180950,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190750,20251001.0,,,9.0,,,144.0,389126000000.0,,150.0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,202510.0,1912.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
190250,20251001.0,1.0,4.0,1.0,,1.0,209.0,123750000000.0,6.0,278.0,550.0,4.0,7.0,,,4.0,,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,42.0,,202510.0,1911.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
190251,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190254,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190650,20251001.0,1.0,2.0,4.0,,1.0,436.0,337889000000.0,6.0,162.0,44.0,3.0,4.0,1.0,,6.0,3.0,,,,,,,,,,,,,1.0,10.0,,202510.0,1911.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
190651,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190652,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190350,20251001.0,15.0,1.0,1.0,,1.0,472.0,12312054599.0,8.0,573.0,692.0,4.0,6.0,,,1.0,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1923.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
190850,20251001.0,,,9.0,,,732.0,282741000000.0,,70.0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,202510.0,1921.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0
190450,20251001.0,5.0,1.0,1.0,,1.0,1232.0,4782095549.0,4.0,1530.0,1530.0,5.0,10.0,,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,40.0,8.0,202510.0,1923.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0
190550,20251001.0,1.0,2.0,4.0,,1.0,739.0,749059000000.0,6.0,555.0,30.0,1.0,1.0,2.0,,6.0,3.0,,,,,,,,,,,,,1.0,5.0,,202510.0,1911.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
190553,20251001.0,1.0,2.0,2.0,,1.0,1093.0,11746284197.0,6.0,340.0,240.0,3.0,4.0,1.0,,4.0,,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,24.0,,202510.0,1922.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0
190150,20251001.0,,,9.0,,,143.0,197827000000.0,,125.0,,4.0,6.0,,,,,,,,,,,,,,,,,,,,202510.0,1913.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
190151,20251001.0,9.0,4.0,4.0,,1.0,117.0,614188000000.0,9.0,120.0,90.0,1.0,1.0,2.0,,2.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,,202510.0,1923.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0
190152,20251001.0,15.0,1.0,2.0,,1.0,169.0,43252126911.0,9.0,186.0,635.0,3.0,6.0,,,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1923.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
900451,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11250,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10356,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10357,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
10553,20251002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
